,Circle,Police Station,Event Type,Create Date/Time
597,C1,PS1,Dispute,14-06-2021 19:25
598,C1,PS1,Attempted Murder,14-06-2021 21:34
599,C1,PS1,Corona,14-06-2021 21:37
600,C1,PS1,Property Disputes,14-06-2021 22:37
601,C1,PS1,Property Disputes,15-06-2021 10:18
602,C1,PS1,Animals Related,15-06-2021 10:21
603,C1,PS1,Property Disputes,15-06-2021 11:52
604,C1,PS1,Property Disputes,15-06-2021 15:01
605,C1,PS1,Dispute,15-06-2021 22:58
606,C1,PS1,Threat In Person,16-06-2021 10:16
607,C1,PS1,Domestic Violence,16-06-2021 11:34
608,C1,PS1,Dispute,16-06-2021 11:38
609,C1,PS1,Missing,16-06-2021 13:08
610,C1,PS1,Dispute,16-06-2021 13:58
612,C1,PS1,Theft,16-06-2021 18:52
613,C1,PS1,Dispute,16-06-2021 21:59
614,C1,PS1,Domestic Violence,16-06-2021 22:06
615,C1,PS1,Dispute,16-06-2021 22:46
616,C1,PS1,Female Sexual Harrassment,17-06-2021 00:53
617,C1,PS1,Traffic Jam,17-06-2021 01:43
618,C1,PS1,Corona,17-06-2021 06:46
619,C1,PS1,Threat In Person,17-06-2021 06:49
620,C1,PS1,Dispute,17-06-2021 13:57
621,C1,PS1,Domestic Violence,17-06-2021 23:03
623,C1,PS1,Domestic Violence,18-06-2021 22:38
625,C1,PS1,Domestic Violence,18-06-2021 22:48
626,C1,PS1,Domestic Violence,18-06-2021 23:56
627,C1,PS1,Threat In Person,19-06-2021 00:12
628,C1,PS1,Dispute,19-06-2021 11:54
629,C1,PS1,Theft,19-06-2021 13:06
630,C1,PS1,Dispute,19-06-2021 16:56
631,C1,PS1,Dispute,19-06-2021 17:13
632,C1,PS1,Threat In Person,19-06-2021 21:37
633,C1,PS1,Threat In Person,19-06-2021 21:39
634,C1,PS1,Theft,19-06-2021 22:05
636,C1,PS1,Theft,20-06-2021 08:08
637,C1,PS1,Found Deadbody,20-06-2021 11:35
638,C1,PS1,Dispute,20-06-2021 15:37
639,C1,PS1,Threat In Person,20-06-2021 20:30
640,C1,PS1,Dispute,21-06-2021 00:22
641,C1,PS1,Property Disputes,21-06-2021 10:20
642,C1,PS1,Dispute,21-06-2021 10:25
643,C1,PS1,Property Disputes,21-06-2021 10:34
644,C1,PS1,Found Deadbody,21-06-2021 10:59
645,C1,PS1,Dispute,21-06-2021 13:23
646,C1,PS1,Domestic Violence,21-06-2021 14:17
647,C1,PS1,Theft,21-06-2021 19:08
648,C1,PS1,Dispute,21-06-2021 23:07
649,C1,PS1,Threat In Person,21-06-2021 23:42
650,C1,PS1,Illegal Mining,22-06-2021 02:58
651,C1,PS1,Threat In Person,22-06-2021 12:52
652,C1,PS1,Dispute,22-06-2021 16:12
653,C1,PS1,Threat In Person,22-06-2021 16:16
655,C1,PS1,Domestic Violence,22-06-2021 20:48
657,C1,PS1,Encroachment,23-06-2021 15:04
658,C1,PS1,Threat In Person,23-06-2021 15:22
660,C1,PS1,Missing,23-06-2021 17:30
661,C1,PS1,Dispute,23-06-2021 19:06
662,C1,PS1,Robbery,23-06-2021 22:14
663,C1,PS1,Theft,23-06-2021 23:22
664,C1,PS1,Domestic Violence,24-06-2021 00:03
665,C1,PS1,Domestic Violence,24-06-2021 12:01
667,C1,PS1,Threat In Person,24-06-2021 19:44
668,C1,PS1,Threat In Person,24-06-2021 23:13
669,C1,PS1,Dispute,25-06-2021 10:02
670,C1,PS1,Domestic Violence,25-06-2021 10:33
671,C1,PS1,Dispute,25-06-2021 13:36
672,C1,PS1,Dispute,25-06-2021 14:01
673,C1,PS1,Dispute,25-06-2021 17:13
675,C1,PS1,Domestic Violence,25-06-2021 22:14
676,C1,PS1,Female Sexual Harrassment,26-06-2021 01:34
677,C1,PS1,Female Sexual Harrassment,26-06-2021 01:41
678,C1,PS1,Animals Related,26-06-2021 02:24
679,C1,PS1,Dispute,26-06-2021 11:27
680,C1,PS1,Dispute,26-06-2021 12:16
681,C1,PS1,Property Disputes,26-06-2021 14:38
682,C1,PS1,Dispute,26-06-2021 18:08
683,C1,PS1,Dispute,26-06-2021 18:29
684,C1,PS1,Dispute,26-06-2021 19:17
685,C1,PS1,Dispute,26-06-2021 19:22
686,C1,PS1,Threat In Person,26-06-2021 21:42
687,C1,PS1,Dispute,26-06-2021 22:44
688,C1,PS1,Animals Related,27-06-2021 06:56
689,C1,PS1,Threat In Person,27-06-2021 10:30
690,C1,PS1,Dispute,27-06-2021 10:54
691,C1,PS1,Property Disputes,27-06-2021 10:55
692,C1,PS1,Dispute,27-06-2021 19:28
694,C1,PS1,Dispute,27-06-2021 21:33
695,C1,PS1,Dispute,27-06-2021 22:03
696,C1,PS1,Domestic Violence,28-06-2021 12:44
697,C1,PS1,Crime On Phone Mobile Social Media Internet,28-06-2021 14:32
698,C1,PS1,Theft,28-06-2021 18:36
699,C1,PS1,Threat In Person,28-06-2021 18:45
700,C1,PS1,Dispute,28-06-2021 18:54
701,C1,PS1,Theft,28-06-2021 19:11
702,C1,PS1,Crime On Phone Mobile Social Media Internet,29-06-2021 13:14
703,C1,PS1,Dispute,29-06-2021 17:21
704,C1,PS1,Dispute,29-06-2021 18:58
706,C1,PS1,Theft,30-06-2021 20:27
707,C1,PS1,Missing,30-06-2021 21:29
708,C1,PS1,Dispute,30-06-2021 23:14
710,C1,PS2,Medium Fire,01-04-2021 02:03
711,C1,PS2,Dispute,01-04-2021 07:13
712,C1,PS2,Corona,01-04-2021 11:00
713,C1,PS2,Corona,01-04-2021 11:45
714,C1,PS2,Found Deadbody,01-04-2021 12:09
715,C1,PS2,Threat In Person,01-04-2021 13:23
716,C1,PS2,Theft,01-04-2021 14:39
717,C1,PS2,Threat In Person,01-04-2021 14:49
718,C1,PS2,Domestic Violence,01-04-2021 15:29
719,C1,PS2,Threat In Person,01-04-2021 16:53
720,C1,PS2,Threat In Person,01-04-2021 18:08
722,C1,PS2,Theft,01-04-2021 22:28
723,C1,PS2,Threat In Person,01-04-2021 22:57
724,C1,PS2,Domestic Violence,01-04-2021 23:00
725,C1,PS2,Threat In Person,01-04-2021 23:23
726,C1,PS2,Domestic Violence,01-04-2021 23:36
727,C1,PS2,Corona,02-04-2021 01:53
728,C1,PS2,Domestic Violence,02-04-2021 10:16
729,C1,PS2,Domestic Violence,02-04-2021 12:33
730,C1,PS2,Dispute,02-04-2021 15:37
731,C1,PS2,Dispute,02-04-2021 17:26
732,C1,PS2,Dispute,02-04-2021 19:27
733,C1,PS2,Dispute,02-04-2021 19:41
734,C1,PS2,Missing,02-04-2021 19:44
735,C1,PS2,Dispute,02-04-2021 21:24
736,C1,PS2,Cyber Crimes,02-04-2021 22:30
737,C1,PS2,Threat In Person,03-04-2021 00:01
738,C1,PS2,Suspicious Person Information,03-04-2021 01:29
739,C1,PS2,Dispute,03-04-2021 12:26
740,C1,PS2,Dispute,03-04-2021 12:33
741,C1,PS2,Dispute,03-04-2021 12:44
742,C1,PS2,Dispute,03-04-2021 14:51
743,C1,PS2,Dispute,03-04-2021 16:59
745,C1,PS2,Dispute,03-04-2021 17:49
746,C1,PS2,Threat In Person,03-04-2021 19:26
747,C1,PS2,Threat In Person,03-04-2021 20:08
748,C1,PS2,Threat In Person,03-04-2021 20:11
750,C1,PS2,Domestic Violence,03-04-2021 21:05
751,C1,PS2,Threat In Person,03-04-2021 23:20
752,C1,PS2,Corona,04-04-2021 00:56
753,C1,PS2,Threat In Person,04-04-2021 01:02
754,C1,PS2,Missing,04-04-2021 06:38
755,C1,PS2,Dispute,04-04-2021 10:10
757,C1,PS2,Dispute,04-04-2021 19:45
758,C1,PS2,Missing,04-04-2021 19:49
760,C1,PS2,Dispute,04-04-2021 20:11
761,C1,PS2,Threat In Person,04-04-2021 20:45
762,C1,PS2,Female Harrassment,04-04-2021 21:04
764,C1,PS2,Domestic Violence,04-04-2021 21:40
765,C1,PS2,Domestic Violence,04-04-2021 22:15
766,C1,PS2,Domestic Violence,04-04-2021 23:03
767,C1,PS2,Theft,05-04-2021 02:49
768,C1,PS2,Threat In Person,05-04-2021 07:12
769,C1,PS2,Dispute,05-04-2021 16:53
771,C1,PS2,Suspicious Object Information,05-04-2021 17:51
772,C1,PS2,Crime On Phone Mobile Social Media Internet,05-04-2021 21:02
773,C1,PS2,Dispute,05-04-2021 21:04
774,C1,PS2,Domestic Violence,05-04-2021 21:28
775,C1,PS2,Domestic Violence,05-04-2021 21:33
776,C1,PS2,Crime On Phone Mobile Social Media Internet,05-04-2021 22:47
777,C1,PS2,Threat In Person,05-04-2021 23:31
778,C1,PS2,Dispute,05-04-2021 23:32
779,C1,PS2,Threat In Person,06-04-2021 00:33
780,C1,PS2,Dispute,06-04-2021 07:20
781,C1,PS2,Dispute,06-04-2021 08:45
783,C1,PS2,Dispute,06-04-2021 15:51
784,C1,PS2,Dispute,06-04-2021 16:19
785,C1,PS2,Dispute,06-04-2021 18:21
786,C1,PS2,Dispute,06-04-2021 20:33
787,C1,PS2,Medium Fire,06-04-2021 20:58
789,C1,PS2,Dispute,06-04-2021 23:25
790,C1,PS2,Threat In Person,07-04-2021 02:26
791,C1,PS2,Corona,07-04-2021 05:16
792,C1,PS2,Differently Abled People,07-04-2021 10:46
793,C1,PS2,Domestic Violence,07-04-2021 11:49
794,C1,PS2,Dispute,07-04-2021 12:28
795,C1,PS2,Robbery,07-04-2021 13:36
796,C1,PS2,Threat In Person,07-04-2021 13:49
797,C1,PS2,Dispute,07-04-2021 15:06
798,C1,PS2,Dispute,07-04-2021 16:05
800,C1,PS2,Domestic Violence,07-04-2021 16:37
801,C1,PS2,Dispute,07-04-2021 16:38
802,C1,PS2,Corona,07-04-2021 17:23
804,C1,PS2,Domestic Violence,07-04-2021 19:53
805,C1,PS2,Domestic Violence,07-04-2021 19:56
806,C1,PS2,Corona,07-04-2021 20:36
807,C1,PS2,Corona,07-04-2021 21:00
810,C1,PS2,Threat In Person,07-04-2021 22:43
811,C1,PS2,Child Crime(Sexual Abuse),07-04-2021 23:34
812,C1,PS2,Dispute,08-04-2021 00:19
813,C1,PS2,Dispute,08-04-2021 00:58
814,C1,PS2,Dispute,08-04-2021 15:16
815,C1,PS2,Property Disputes,08-04-2021 16:38
816,C1,PS2,Corona,08-04-2021 18:50
817,C1,PS2,Corona,08-04-2021 18:51
818,C1,PS2,Missing,08-04-2021 20:14
819,C1,PS2,Information Against Police,08-04-2021 20:31
820,C1,PS2,Threat In Person,08-04-2021 20:52
821,C1,PS2,Domestic Violence,08-04-2021 21:07
822,C1,PS2,Dispute,08-04-2021 21:36
823,C1,PS2,Dispute,08-04-2021 21:48
824,C1,PS2,Threat In Person,08-04-2021 23:05
825,C1,PS2,Dispute,09-04-2021 08:26
826,C1,PS2,Dispute,09-04-2021 08:32
827,C1,PS2,Dispute,09-04-2021 09:46
828,C1,PS2,Dispute,09-04-2021 09:47
829,C1,PS2,Property Disputes,09-04-2021 10:19
830,C1,PS2,Dispute,09-04-2021 12:22
831,C1,PS2,Dispute,09-04-2021 12:25
832,C1,PS2,Dispute,09-04-2021 12:33
833,C1,PS2,Property Disputes,09-04-2021 13:11
834,C1,PS2,Kidnap,09-04-2021 13:32
835,C1,PS2,Theft,09-04-2021 15:01
836,C1,PS2,Dispute,09-04-2021 15:14
837,C1,PS2,Crime On Phone Mobile Social Media Internet,09-04-2021 15:45
838,C1,PS2,Dispute,09-04-2021 16:03
839,C1,PS2,Dispute,09-04-2021 16:09
840,C1,PS2,Robbery,09-04-2021 18:26
841,C1,PS2,Missing,09-04-2021 18:51
842,C1,PS2,Theft,09-04-2021 19:58
843,C1,PS2,Threat In Person,09-04-2021 20:40
844,C1,PS2,Female Sexual Harrassment,09-04-2021 23:54
845,C1,PS2,Dispute,10-04-2021 00:31
846,C1,PS2,Information Against Police,10-04-2021 01:20
847,C1,PS2,Information Against Police,10-04-2021 03:05
848,C1,PS2,Dispute,10-04-2021 09:12
850,C1,PS2,Dispute,10-04-2021 10:25
851,C1,PS2,Threat In Person,10-04-2021 12:05
852,C1,PS2,Medium Fire,10-04-2021 12:12
853,C1,PS2,Property Disputes,10-04-2021 12:17
854,C1,PS2,Information Against Police,10-04-2021 12:28
855,C1,PS2,Theft,10-04-2021 14:16
856,C1,PS2,Threat In Person,10-04-2021 14:23
857,C1,PS2,Theft,10-04-2021 15:33
858,C1,PS2,Dispute,10-04-2021 15:56
859,C1,PS2,Dispute,10-04-2021 17:38
860,C1,PS2,Corona,10-04-2021 18:06
861,C1,PS2,Dispute,10-04-2021 18:34
862,C1,PS2,Threat In Person,10-04-2021 18:38
863,C1,PS2,Corona,10-04-2021 19:41
864,C1,PS2,Female Sexual Harrassment,10-04-2021 21:32
866,C1,PS2,Threat In Person,11-04-2021 00:22
867,C1,PS2,Medium Fire,11-04-2021 00:40
868,C1,PS2,Female Sexual Harrassment,11-04-2021 02:34
869,C1,PS2,Dispute,11-04-2021 07:14
871,C1,PS2,Crime On Phone Mobile Social Media Internet,11-04-2021 11:16
872,C1,PS2,Medium Fire,11-04-2021 13:08
873,C1,PS2,Medium Fire,11-04-2021 13:09
874,C1,PS2,Medium Fire,11-04-2021 13:12
875,C1,PS2,Theft,11-04-2021 16:06
876,C1,PS2,Female Sexual Harrassment,11-04-2021 16:15
877,C1,PS2,Dispute,11-04-2021 16:28
878,C1,PS2,Dispute,11-04-2021 17:39
879,C1,PS2,Threat In Person,11-04-2021 17:54
880,C1,PS2,Corona,11-04-2021 17:58
881,C1,PS2,Dispute,11-04-2021 18:07
882,C1,PS2,Corona,11-04-2021 18:27
883,C1,PS2,Information Against Police,11-04-2021 18:36
884,C1,PS2,Corona,11-04-2021 18:37
885,C1,PS2,Information Against Police,11-04-2021 18:41
886,C1,PS2,Information Against Police,11-04-2021 19:10
887,C1,PS2,Property Disputes,11-04-2021 19:12
888,C1,PS2,Property Disputes,11-04-2021 19:50
889,C1,PS2,Information Against Police,11-04-2021 19:52
890,C1,PS2,Accident,11-04-2021 20:00
891,C1,PS2,Dispute,11-04-2021 20:06
894,C1,PS2,Suspicious Person Information,11-04-2021 21:57
895,C1,PS2,Dispute,11-04-2021 22:01
896,C1,PS2,Dispute,12-04-2021 00:28
897,C1,PS2,Suspicious Person Information,12-04-2021 01:01
898,C1,PS2,Information Against Police,12-04-2021 02:37
899,C1,PS2,Information Against Police,12-04-2021 02:45
900,C1,PS2,Information Against Police,12-04-2021 03:11
901,C1,PS2,Attempted Murder,12-04-2021 08:41
902,C1,PS2,Information Against Police,12-04-2021 09:35
904,C1,PS2,Corona,12-04-2021 13:38
905,C1,PS2,Crime On Phone Mobile Social Media Internet,12-04-2021 13:40
907,C1,PS2,Female Sexual Harrassment,12-04-2021 13:50
908,C1,PS2,Crime On Phone Mobile Social Media Internet,12-04-2021 14:16
909,C1,PS2,Dispute,12-04-2021 14:43
910,C1,PS2,Information Against Police,12-04-2021 15:56
911,C1,PS2,Crime On Phone Mobile Social Media Internet,12-04-2021 18:12
912,C1,PS2,Robbery,12-04-2021 19:31
913,C1,PS2,Domestic Violence,12-04-2021 21:43
914,C1,PS2,Kidnap,12-04-2021 21:56
915,C1,PS2,Missing,12-04-2021 21:57
916,C1,PS2,Corona,12-04-2021 22:08
917,C1,PS2,Corona,12-04-2021 22:20
918,C1,PS2,Threat In Person,12-04-2021 23:18
919,C1,PS2,Threat In Person,12-04-2021 23:18
920,C1,PS2,Theft,13-04-2021 08:23
921,C1,PS2,Threat In Person,13-04-2021 11:12
922,C1,PS2,Domestic Violence,13-04-2021 11:45
923,C1,PS2,Female Harrassment,13-04-2021 12:01
924,C1,PS2,Cyber Crimes,13-04-2021 13:56
925,C1,PS2,Theft,13-04-2021 14:39
926,C1,PS2,Dispute,13-04-2021 14:42
927,C1,PS2,Missing,13-04-2021 15:40
928,C1,PS2,Dispute,13-04-2021 17:25
929,C1,PS2,Missing,13-04-2021 18:31
930,C1,PS2,Dispute,13-04-2021 20:46
931,C1,PS2,Corona,13-04-2021 23:43
932,C1,PS2,Corona,13-04-2021 23:56
933,C1,PS2,Corona,14-04-2021 00:04
935,C1,PS2,Corona,14-04-2021 09:29
937,C1,PS2,Dispute,14-04-2021 13:36
939,C1,PS2,Dispute,14-04-2021 15:30
940,C1,PS2,Domestic Violence,14-04-2021 20:04
941,C1,PS2,Missing,14-04-2021 23:15
942,C1,PS2,Dispute,15-04-2021 03:54
943,C1,PS2,Differently Abled People,15-04-2021 05:25
944,C1,PS2,Female Sexual Harrassment,15-04-2021 08:56
945,C1,PS2,Corona,15-04-2021 11:36
946,C1,PS2,Corona,15-04-2021 13:07
947,C1,PS2,Domestic Violence,15-04-2021 13:55
949,C1,PS2,Corona,15-04-2021 14:35
951,C1,PS2,Property Disputes,15-04-2021 15:11
952,C1,PS2,Dispute,15-04-2021 16:56
953,C1,PS2,Robbery,15-04-2021 18:14
955,C1,PS2,Missing,15-04-2021 22:12
956,C1,PS2,Corona,16-04-2021 00:25
959,C1,PS2,Dispute,16-04-2021 11:24
961,C1,PS2,Sos,16-04-2021 13:21
962,C1,PS2,Information Against Police,16-04-2021 13:33
963,C1,PS2,Dispute,16-04-2021 13:35
964,C1,PS2,Crime On Phone Mobile Social Media Internet,16-04-2021 14:57
965,C1,PS2,Corona,16-04-2021 16:00
967,C1,PS2,Threat In Person,16-04-2021 16:33
970,C1,PS2,Dispute,16-04-2021 18:42
971,C1,PS2,Threat In Person,16-04-2021 19:01
972,C1,PS2,Corona,16-04-2021 19:47
973,C1,PS2,Sos,16-04-2021 20:53
974,C1,PS2,Corona,16-04-2021 21:02
977,C1,PS2,Corona,16-04-2021 22:05
978,C1,PS2,Missing,16-04-2021 22:13
981,C1,PS2,Corona,17-04-2021 08:24
982,C1,PS2,Corona,17-04-2021 08:25
983,C1,PS2,Corona,17-04-2021 09:37
984,C1,PS2,Suspicious Person Information,17-04-2021 11:43
985,C1,PS2,Dispute,17-04-2021 13:01
986,C1,PS2,Corona,17-04-2021 17:19
987,C1,PS2,Domestic Violence,17-04-2021 17:47
988,C1,PS2,Crime On Phone Mobile Social Media Internet,17-04-2021 19:32
990,C1,PS2,Corona,17-04-2021 21:08
991,C1,PS2,Corona,17-04-2021 21:30
992,C1,PS2,Corona,17-04-2021 21:41
993,C1,PS2,Missing,18-04-2021 04:24
994,C1,PS2,Corona,18-04-2021 09:02
995,C1,PS2,Medium Fire,18-04-2021 09:11
996,C1,PS2,Suspicious Person Information,18-04-2021 10:08
997,C1,PS2,Murder,18-04-2021 10:13
998,C1,PS2,Found Deadbody,18-04-2021 10:15
999,C1,PS2,Threat In Person,18-04-2021 10:45
1000,C1,PS2,Medium Fire,18-04-2021 11:32
1001,C1,PS2,Corona,18-04-2021 15:09
1002,C1,PS2,Domestic Violence,18-04-2021 15:32
1004,C1,PS2,Corona,18-04-2021 16:52
1005,C1,PS2,Corona,18-04-2021 17:10
1006,C1,PS2,Found Deadbody,19-04-2021 06:28
1007,C1,PS2,Found Deadbody,19-04-2021 06:54
1008,C1,PS2,Found Deadbody,19-04-2021 07:20
1009,C1,PS2,Theft,19-04-2021 08:16
1010,C1,PS2,Domestic Violence,19-04-2021 08:43
1011,C1,PS2,Threat In Person,19-04-2021 09:33
1012,C1,PS2,Theft,19-04-2021 11:35
1013,C1,PS2,Cyber Crimes,19-04-2021 12:46
1016,C1,PS2,Dispute,19-04-2021 13:40
1017,C1,PS2,Dispute,19-04-2021 14:45
1019,C1,PS2,Corona,19-04-2021 15:51
1020,C1,PS2,Domestic Violence,19-04-2021 16:32
1022,C1,PS2,Dispute,19-04-2021 20:03
1023,C1,PS2,Dispute,19-04-2021 20:04
1024,C1,PS2,Dispute,19-04-2021 20:12
1025,C1,PS2,Cyber Crimes,19-04-2021 21:58
1026,C1,PS2,Domestic Violence,19-04-2021 23:10
1027,C1,PS2,Found Deadbody,20-04-2021 02:10
1028,C1,PS2,Threat In Person,20-04-2021 02:49
1029,C1,PS2,Dispute,20-04-2021 03:16
1030,C1,PS2,Threat In Person,20-04-2021 03:41
1031,C1,PS2,Corona,20-04-2021 05:55
1033,C1,PS2,Dispute,20-04-2021 10:52
1034,C1,PS2,Corona,20-04-2021 10:59
1035,C1,PS2,Dispute,20-04-2021 11:50
1036,C1,PS2,Threat In Person,20-04-2021 12:13
1038,C1,PS2,Sos,20-04-2021 16:15
1039,C1,PS2,Dispute,20-04-2021 16:54
1040,C1,PS2,Sos,20-04-2021 18:31
1042,C1,PS2,Dispute,20-04-2021 20:32
1043,C1,PS2,Sos,20-04-2021 21:36
1044,C1,PS2,Threat In Person,20-04-2021 22:21
1045,C1,PS2,Threat In Person,20-04-2021 22:53
1046,C1,PS2,Threat In Person,21-04-2021 12:33
1047,C1,PS2,Domestic Violence,21-04-2021 13:41
1052,C1,PS2,Corona,21-04-2021 17:57
1053,C1,PS2,Threat In Person,21-04-2021 19:03
1054,C1,PS2,Dispute,21-04-2021 19:10
1056,C1,PS2,Dispute,21-04-2021 21:48
1057,C1,PS2,Attempted Murder,21-04-2021 22:04
1058,C1,PS2,Threat In Person,21-04-2021 22:09
1059,C1,PS2,Dispute,21-04-2021 22:12
1060,C1,PS2,Corona,21-04-2021 22:21
1061,C1,PS2,Dispute,21-04-2021 22:32
1062,C1,PS2,Dispute,21-04-2021 22:34
1063,C1,PS2,Dispute,21-04-2021 22:56
1064,C1,PS2,Found Deadbody,21-04-2021 23:35
1065,C1,PS2,Threat In Person,22-04-2021 01:09
1066,C1,PS2,Corona,22-04-2021 04:36
1067,C1,PS2,Suicide,22-04-2021 05:44
1068,C1,PS2,Theft,22-04-2021 06:56
1069,C1,PS2,Dispute,22-04-2021 07:30
1070,C1,PS2,Dispute,22-04-2021 07:52
1071,C1,PS2,Theft,22-04-2021 09:58
1072,C1,PS2,Information Against Other Government Departments,22-04-2021 12:04
1073,C1,PS2,Attempted Murder,22-04-2021 19:16
1074,C1,PS2,Domestic Violence,22-04-2021 19:40
1075,C1,PS2,Dispute,22-04-2021 21:10
1076,C1,PS2,Suspicious Person Information,22-04-2021 21:16
1077,C1,PS2,Threat In Person,22-04-2021 21:17
1078,C1,PS2,Threat In Person,22-04-2021 21:36
1079,C1,PS2,Dispute,22-04-2021 21:53
1081,C1,PS2,Missing,23-04-2021 01:29
1082,C1,PS2,Dispute,23-04-2021 09:05
1083,C1,PS2,Threat In Person,23-04-2021 09:21
1084,C1,PS2,Kidnap,23-04-2021 09:58
1086,C1,PS2,Dispute,23-04-2021 11:41
1087,C1,PS2,Dispute,23-04-2021 12:30
1088,C1,PS2,Corona,23-04-2021 13:08
1089,C1,PS2,Crime On Phone Mobile Social Media Internet,23-04-2021 17:45
1090,C1,PS2,Dispute,23-04-2021 18:15
1092,C1,PS2,Dispute,23-04-2021 20:13
1093,C1,PS2,Dispute,23-04-2021 20:24
1094,C1,PS2,Cyber Crimes,23-04-2021 20:37
1095,C1,PS2,Medium Fire,23-04-2021 21:03
1096,C1,PS2,Dispute,23-04-2021 21:19
1097,C1,PS2,Sos,23-04-2021 22:50
1098,C1,PS2,,23-04-2021 23:16
1099,C1,PS2,Dispute,24-04-2021 01:08
1100,C1,PS2,Missing,24-04-2021 08:36
1101,C1,PS2,Female Sexual Harrassment,24-04-2021 08:38
1102,C1,PS2,Corona,24-04-2021 08:48
1103,C1,PS2,Corona,24-04-2021 09:43
1104,C1,PS2,Female Sexual Harrassment,24-04-2021 10:04
1105,C1,PS2,Information Against Police,24-04-2021 10:40
1106,C1,PS2,Dispute,24-04-2021 12:44
1108,C1,PS2,Corona,24-04-2021 17:01
1109,C1,PS2,Encroachment,24-04-2021 18:34
1110,C1,PS2,Corona,24-04-2021 18:49
1112,C1,PS2,Dispute,24-04-2021 21:46
1113,C1,PS2,Female Sexual Harrassment,24-04-2021 21:53
1114,C1,PS2,Assault/Riot/Commotion,24-04-2021 23:39
1115,C1,PS2,Dispute,24-04-2021 23:40
1117,C1,PS2,Corona,25-04-2021 02:17
1119,C1,PS2,Threat In Person,25-04-2021 08:06
1120,C1,PS2,Missing,25-04-2021 14:12
1121,C1,PS2,Medium Fire,25-04-2021 17:31
1122,C1,PS2,Medium Fire,25-04-2021 17:32
1123,C1,PS2,Medium Fire,25-04-2021 17:33
1124,C1,PS2,Medium Fire,25-04-2021 17:35
1125,C1,PS2,Medium Fire,25-04-2021 17:36
1126,C1,PS2,Medium Fire,25-04-2021 17:37
1127,C1,PS2,Medium Fire,25-04-2021 17:40
1128,C1,PS2,Major Fire,25-04-2021 17:56
1129,C1,PS2,Corona,25-04-2021 18:59
1130,C1,PS2,Dispute,25-04-2021 21:30
1132,C1,PS2,Dispute,26-04-2021 09:48
1133,C1,PS2,Dispute,26-04-2021 16:28
1134,C1,PS2,Sos,26-04-2021 18:44
1135,C1,PS2,Female Harrassment,26-04-2021 18:50
1136,C1,PS2,Theft,26-04-2021 18:52
1137,C1,PS2,Dispute,26-04-2021 19:13
1138,C1,PS2,Dispute,26-04-2021 19:16
1139,C1,PS2,Female Sexual Harrassment,26-04-2021 20:05
1140,C1,PS2,Missing,26-04-2021 20:48
1141,C1,PS2,Dispute,26-04-2021 21:06
1142,C1,PS2,Dispute,26-04-2021 21:19
1143,C1,PS2,Dispute,26-04-2021 22:37
1144,C1,PS2,Dispute,26-04-2021 22:49
1145,C1,PS2,Attempted Murder,26-04-2021 23:17
1146,C1,PS2,Information Against Police,26-04-2021 23:18
1147,C1,PS2,Corona,27-04-2021 03:25
1148,C1,PS2,Corona,27-04-2021 03:45
1149,C1,PS2,Dispute,27-04-2021 03:46
1150,C1,PS2,Corona,27-04-2021 04:19
1151,C1,PS2,Corona,27-04-2021 06:51
1152,C1,PS2,Dispute,27-04-2021 13:19
1154,C1,PS2,Theft,27-04-2021 16:38
1155,C1,PS2,Kidnap,27-04-2021 17:06
1156,C1,PS2,Crime On Phone Mobile Social Media Internet,27-04-2021 18:04
1157,C1,PS2,Dispute,27-04-2021 20:16
1158,C1,PS2,Dispute,27-04-2021 21:09
1159,C1,PS2,Dispute,27-04-2021 22:03
1160,C1,PS2,Threat In Person,27-04-2021 22:52
1162,C1,PS2,Dispute,27-04-2021 23:55
1163,C1,PS2,Corona,28-04-2021 04:20
1164,C1,PS2,Found Deadbody,28-04-2021 07:14
1165,C1,PS2,Domestic Violence,28-04-2021 08:59
1166,C1,PS2,Threat In Person,28-04-2021 09:27
1167,C1,PS2,Property Disputes,28-04-2021 09:30
1168,C1,PS2,Corona,28-04-2021 13:18
1169,C1,PS2,Threat In Person,28-04-2021 13:51
1171,C1,PS2,Threat In Person,28-04-2021 14:37
1172,C1,PS2,Dispute,28-04-2021 16:00
1173,C1,PS2,Dispute,28-04-2021 16:35
1174,C1,PS2,Dispute,28-04-2021 17:27
1175,C1,PS2,Dispute,28-04-2021 19:23
1176,C1,PS2,Dispute,28-04-2021 20:10
1177,C1,PS2,Corona,28-04-2021 21:11
1178,C1,PS2,Corona,28-04-2021 21:19
1179,C1,PS2,Dispute,28-04-2021 22:34
1180,C1,PS2,Threat In Person,28-04-2021 23:56
1181,C1,PS2,Information Against Police,28-04-2021 23:58
1182,C1,PS2,Dispute,29-04-2021 04:52
1183,C1,PS2,Corona,29-04-2021 09:05
1184,C1,PS2,Found Deadbody,29-04-2021 09:27
1185,C1,PS2,Found Deadbody,29-04-2021 09:30
1186,C1,PS2,Cyber Crimes,29-04-2021 11:28
1188,C1,PS2,Theft,29-04-2021 22:40
1191,C1,PS2,Threat In Person,30-04-2021 17:54
1192,C1,PS2,Dispute,30-04-2021 20:11
1193,C1,PS2,Accident,30-04-2021 21:46
1194,C1,PS2,Crime On Phone Mobile Social Media Internet,30-04-2021 22:09
1195,C1,PS2,Dispute,30-04-2021 22:52
1196,C1,PS2,Crime On Phone Mobile Social Media Internet,30-04-2021 22:56
