Circle,Police Station,Event Type,Create Date/Time
C2,PS3,Threat In Person,26-04-2021 01:07
C2,PS3,Dispute,26-04-2021 02:46
C2,PS3,Female Sexual Harrassment,26-04-2021 06:12
C2,PS3,Dispute,26-04-2021 10:03
C2,PS3,Dispute,26-04-2021 10:35
C2,PS3,Dispute,26-04-2021 10:48
C2,PS3,Dispute,26-04-2021 12:16
C2,PS3,Dispute,26-04-2021 12:19
C2,PS3,Dispute,26-04-2021 12:58
C2,PS3,Domestic Violence,26-04-2021 13:02
C2,PS3,Dispute,26-04-2021 13:52
C2,PS3,Threat In Person,26-04-2021 15:08
C2,PS3,Dispute,26-04-2021 15:12
C2,PS3,Dispute,26-04-2021 18:02
C2,PS3,Domestic Violence,26-04-2021 18:06
C2,PS3,Theft,26-04-2021 18:17
C2,PS3,Dispute,26-04-2021 18:47
C2,PS3,Domestic Violence,26-04-2021 19:01
C2,PS3,Theft,26-04-2021 20:08
C2,PS3,Dispute,26-04-2021 21:04
C2,PS3,Dispute,26-04-2021 21:11
C2,PS3,Threat In Person,26-04-2021 21:15
C2,PS3,Dispute,26-04-2021 21:38
C2,PS3,Dispute,26-04-2021 22:14
C2,PS3,Threat In Person,26-04-2021 22:20
C2,PS3,Dispute,26-04-2021 23:16
C2,PS3,Domestic Violence,26-04-2021 23:25
C2,PS3,Threat In Person,27-04-2021 01:14
C2,PS3,Attempted Murder,27-04-2021 01:18
C2,PS3,Dispute,27-04-2021 06:45
C2,PS3,Theft,27-04-2021 07:56
C2,PS3,Animals Related,27-04-2021 08:54
C2,PS3,Domestic Violence,27-04-2021 09:34
C2,PS3,Dispute,27-04-2021 09:36
C2,PS3,Property Disputes,27-04-2021 10:41
C2,PS3,Property Disputes,27-04-2021 10:43
C2,PS3,Information Against Other Government Departments,27-04-2021 10:45
C2,PS3,Theft,27-04-2021 11:13
C2,PS3,Theft,27-04-2021 11:28
C2,PS3,Theft,27-04-2021 11:37
C2,PS3,Information Against Police,27-04-2021 11:38
C2,PS3,Domestic Violence,27-04-2021 16:21
C2,PS3,Domestic Violence,27-04-2021 16:25
C2,PS3,Dispute,27-04-2021 16:28
C2,PS3,Threat In Person,27-04-2021 16:32
C2,PS3,Dispute,27-04-2021 16:36
C2,PS3,Domestic Violence,27-04-2021 16:37
C2,PS3,Theft,27-04-2021 18:28
C2,PS3,Threat In Person,27-04-2021 19:19
C2,PS3,Dispute,27-04-2021 19:23
C2,PS3,Threat In Person,27-04-2021 19:28
C2,PS3,Dispute,27-04-2021 19:40
C2,PS3,Domestic Violence,27-04-2021 19:45
C2,PS3,Dispute,27-04-2021 19:46
C2,PS3,Dispute,27-04-2021 19:48
C2,PS3,Dispute,27-04-2021 19:54
C2,PS3,Robbery,27-04-2021 20:12
C2,PS3,Dispute,27-04-2021 20:21
C2,PS3,Threat In Person,27-04-2021 20:26
C2,PS3,Dispute,27-04-2021 20:40
C2,PS3,Attempted Murder,27-04-2021 21:19
C2,PS3,Dispute,27-04-2021 21:34
C2,PS3,Female Harrassment,27-04-2021 21:39
C2,PS3,Domestic Violence,27-04-2021 21:40
C2,PS3,Threat In Person,27-04-2021 21:43
C2,PS3,Crime On Phone Mobile Social Media Internet,27-04-2021 22:19
C2,PS3,Dispute,27-04-2021 22:46
C2,PS3,Attempted Murder,27-04-2021 22:48
C2,PS3,Attempted Murder,27-04-2021 22:48
C2,PS3,Attempted Murder,27-04-2021 22:49
C2,PS3,Information Against Police,27-04-2021 22:49
C2,PS3,Crime On Phone Mobile Social Media Internet,27-04-2021 22:56
C2,PS3,Information Against Police,27-04-2021 23:00
C2,PS3,Information Against Police,27-04-2021 23:01
C2,PS3,Crime On Phone Mobile Social Media Internet,27-04-2021 23:51
C2,PS3,Domestic Violence,27-04-2021 23:57
C2,PS3,Dispute,28-04-2021 00:50
C2,PS3,Theft,28-04-2021 04:08
C2,PS3,Medium Fire,28-04-2021 04:56
C2,PS3,Medium Fire,28-04-2021 05:26
C2,PS3,Medium Fire,28-04-2021 05:44
C2,PS3,Female Harrassment,28-04-2021 07:23
C2,PS3,Domestic Violence,28-04-2021 08:29
C2,PS3,Threat In Person,28-04-2021 08:45
C2,PS3,Found Deadbody,28-04-2021 11:04
C2,PS3,Threat In Person,28-04-2021 11:21
C2,PS3,Threat In Person,28-04-2021 11:24
C2,PS3,Threat In Person,28-04-2021 16:11
C2,PS3,Missing,28-04-2021 16:32
C2,PS3,Threat In Person,28-04-2021 20:07
C2,PS3,Dispute,28-04-2021 20:10
C2,PS3,Domestic Violence,28-04-2021 20:33
C2,PS3,Pollution,28-04-2021 20:45
C2,PS3,Dispute,28-04-2021 20:48
C2,PS3,Dispute,28-04-2021 20:50
C2,PS3,Information Against Police,28-04-2021 21:05
C2,PS3,Dispute,28-04-2021 21:38
C2,PS3,Dispute,28-04-2021 21:42
C2,PS3,Domestic Violence,28-04-2021 22:06
C2,PS3,Dispute,28-04-2021 22:07
C2,PS3,Domestic Violence,28-04-2021 22:18
C2,PS3,Animals Smugling,28-04-2021 22:19
C2,PS3,Theft,28-04-2021 23:03
C2,PS3,Threat In Person,28-04-2021 23:19
C2,PS3,Dispute,29-04-2021 00:02
C2,PS3,Information Against Police,29-04-2021 00:26
C2,PS3,Theft,29-04-2021 06:57
C2,PS3,Theft,29-04-2021 07:27
C2,PS3,Accident,29-04-2021 07:59
C2,PS3,Dispute,29-04-2021 08:33
C2,PS3,Suspicious Object Information,29-04-2021 09:48
C2,PS3,Domestic Violence,29-04-2021 09:52
C2,PS3,Medium Fire,29-04-2021 11:25
C2,PS3,Dispute,29-04-2021 13:30
C2,PS3,Dispute,29-04-2021 13:31
C2,PS3,Information Against Police,29-04-2021 13:32
C2,PS3,Domestic Violence,29-04-2021 13:58
C2,PS3,Domestic Violence,29-04-2021 14:19
C2,PS3,Domestic Violence,29-04-2021 18:26
C2,PS3,Dispute,29-04-2021 18:46
C2,PS3,Threat In Person,29-04-2021 20:30
C2,PS3,Accident,29-04-2021 21:47
C2,PS3,Threat In Person,29-04-2021 22:06
C2,PS3,Dispute,29-04-2021 22:33
C2,PS3,Threat In Person,29-04-2021 22:45
C2,PS3,Missing,29-04-2021 23:12
C2,PS3,Accident,29-04-2021 23:34
C2,PS3,Domestic Violence,29-04-2021 23:48
C2,PS3,Dispute,30-04-2021 02:56
C2,PS3,Domestic Violence,30-04-2021 07:04
C2,PS3,Domestic Violence,30-04-2021 08:23
C2,PS3,Property Disputes,30-04-2021 08:28
C2,PS3,Dispute,30-04-2021 09:11
C2,PS3,Dispute,30-04-2021 09:17
C2,PS3,Theft,30-04-2021 10:39
C2,PS3,Dispute,30-04-2021 11:34
C2,PS3,Domestic Violence,30-04-2021 12:44
C2,PS3,Dispute,30-04-2021 13:13
C2,PS3,Dispute,30-04-2021 15:32
C2,PS3,Theft,30-04-2021 17:31
C2,PS3,Dispute,30-04-2021 19:59
C2,PS3,Domestic Violence,30-04-2021 20:51
C2,PS3,Threat In Person,30-04-2021 21:14
C2,PS3,Dispute,30-04-2021 22:04
C2,PS3,Dispute,30-04-2021 22:10
C2,PS3,Domestic Violence,30-04-2021 22:10
C2,PS3,Assault/Riot/Commotion,30-04-2021 22:16
C2,PS3,Domestic Violence,30-04-2021 22:26
C2,PS3,Dispute,30-04-2021 22:28
C2,PS3,Domestic Violence,30-04-2021 22:55
C2,PS3,Medium Fire,30-04-2021 23:40
C2,PS3,Small Fire,30-04-2021 23:40
C2,PS3,Medium Fire,30-04-2021 23:46
C2,PS3,Dispute,30-04-2021 23:48
C2,PS3,Attempted Murder,01-05-2021 00:33
C2,PS3,Female Sexual Harrassment,01-05-2021 03:11
C2,PS3,Theft,01-05-2021 06:45
C2,PS3,Threat In Person,01-05-2021 08:04
C2,PS3,Dispute,01-05-2021 08:32
C2,PS3,Domestic Violence,01-05-2021 09:03
C2,PS3,Property Disputes,01-05-2021 09:26
C2,PS3,Dispute,01-05-2021 09:55
C2,PS3,Domestic Violence,01-05-2021 10:09
C2,PS3,Information Against Police,01-05-2021 11:47
C2,PS3,Information Against Police,01-05-2021 12:07
C2,PS3,Dispute,01-05-2021 12:31
C2,PS3,Kidnap,01-05-2021 13:04
C2,PS3,Dispute,01-05-2021 15:06
C2,PS3,Gambling,01-05-2021 15:19
C2,PS3,Theft,01-05-2021 17:05
C2,PS3,Dispute,01-05-2021 17:16
C2,PS3,Dispute,01-05-2021 17:41
C2,PS3,Missing,01-05-2021 17:46
C2,PS3,Dispute,01-05-2021 17:51
C2,PS3,Dispute,01-05-2021 19:45
C2,PS3,Domestic Violence,01-05-2021 19:46
C2,PS3,Threat In Person,01-05-2021 22:54
C2,PS3,Dispute,02-05-2021 04:26
C2,PS3,Property Disputes,02-05-2021 05:39
C2,PS3,Information Against Police,02-05-2021 06:33
C2,PS3,Dispute,02-05-2021 06:41
C2,PS3,Property Disputes,02-05-2021 09:31
C2,PS3,Property Disputes,02-05-2021 09:32
C2,PS3,Domestic Violence,02-05-2021 09:37
C2,PS3,Dispute,02-05-2021 14:20
C2,PS3,Domestic Violence,02-05-2021 14:27
C2,PS3,Property Disputes,02-05-2021 15:17
C2,PS3,Dispute,02-05-2021 17:17
C2,PS3,Dispute,02-05-2021 17:28
C2,PS3,Crime On Phone Mobile Social Media Internet,02-05-2021 19:35
C2,PS3,Dispute,02-05-2021 20:51
C2,PS3,Domestic Violence,02-05-2021 21:54
C2,PS3,Crime On Phone Mobile Social Media Internet,02-05-2021 22:17
C2,PS3,Crime On Phone Mobile Social Media Internet,02-05-2021 23:55
C2,PS3,Threat In Person,02-05-2021 23:57
C2,PS3,Domestic Violence,03-05-2021 00:03
C2,PS3,Dispute,03-05-2021 00:12
C2,PS3,Domestic Violence,03-05-2021 01:33
C2,PS3,Dispute,03-05-2021 06:47
C2,PS3,Missing,03-05-2021 08:51
C2,PS3,Domestic Violence,03-05-2021 11:25
C2,PS3,Dispute,03-05-2021 11:39
C2,PS3,Dispute,03-05-2021 12:43
C2,PS3,Domestic Violence,03-05-2021 15:34
C2,PS3,Female Harrassment,03-05-2021 20:16
C2,PS3,Excise Act Offenses,03-05-2021 20:59
C2,PS3,Domestic Violence,03-05-2021 21:50
C2,PS3,Dispute,03-05-2021 21:56
C2,PS3,Female Harrassment,03-05-2021 22:21
C2,PS3,Information Against Police,03-05-2021 22:42
C2,PS3,Information Against Police,03-05-2021 23:35
C2,PS3,Theft,04-05-2021 00:04
C2,PS3,Animals Related,04-05-2021 06:58
C2,PS3,Medium Fire,04-05-2021 07:19
C2,PS3,Dispute,04-05-2021 11:22
C2,PS3,Cyber Crimes,04-05-2021 14:39
C2,PS3,Domestic Violence,04-05-2021 14:51
C2,PS3,Threat In Person,04-05-2021 21:50
C2,PS3,Animals Related,04-05-2021 23:05
C2,PS3,Dispute,05-05-2021 07:58
C2,PS3,Dispute,05-05-2021 10:07
C2,PS3,Gambling,05-05-2021 11:20
C2,PS3,Dispute,05-05-2021 12:43
C2,PS3,Cyber Crimes,05-05-2021 15:17
C2,PS3,Cyber Crimes,05-05-2021 16:33
C2,PS3,Domestic Violence,05-05-2021 18:42
C2,PS3,Domestic Violence,05-05-2021 19:04
C2,PS3,Theft,05-05-2021 19:58
C2,PS3,Threat In Person,05-05-2021 20:09
C2,PS3,Information Against Police,05-05-2021 20:23
C2,PS3,Information Against Police,05-05-2021 21:45
C2,PS3,Attempted Murder,05-05-2021 22:12
C2,PS3,Dispute,05-05-2021 23:40
C2,PS3,Information Against Police,05-05-2021 23:41
C2,PS3,Dispute,06-05-2021 00:09
C2,PS3,Domestic Violence,06-05-2021 00:49
C2,PS3,Dispute,06-05-2021 01:15
C2,PS3,Domestic Violence,06-05-2021 01:46
C2,PS3,Robbery,06-05-2021 10:17
C2,PS3,Threat In Person,06-05-2021 12:56
C2,PS3,Domestic Violence,06-05-2021 14:12
C2,PS3,Cyber Crimes,06-05-2021 14:44
C2,PS3,Theft,06-05-2021 15:11
C2,PS3,Domestic Violence,06-05-2021 17:02
C2,PS3,Theft,06-05-2021 18:31
C2,PS3,Female Sexual Harrassment,06-05-2021 19:41
C2,PS3,Encroachment,06-05-2021 19:46
C2,PS3,Property Disputes,06-05-2021 19:47
C2,PS3,Property Disputes,06-05-2021 19:52
C2,PS3,Excise Act Offenses,06-05-2021 20:02
C2,PS3,Domestic Violence,06-05-2021 20:44
C2,PS3,Information Against Police,06-05-2021 22:40
C2,PS3,Threat In Person,07-05-2021 06:17
C2,PS3,Dispute,07-05-2021 06:20
C2,PS3,Dispute,07-05-2021 06:34
C2,PS3,Crime On Phone Mobile Social Media Internet,07-05-2021 08:48
C2,PS3,Dispute,07-05-2021 08:58
C2,PS3,Animals Related,07-05-2021 10:12
C2,PS3,Dispute,07-05-2021 10:42
C2,PS3,Cyber Crimes,07-05-2021 10:48
C2,PS3,Information Against Police,07-05-2021 11:11
C2,PS3,Property Disputes,07-05-2021 11:54
C2,PS3,Threat In Person,07-05-2021 12:01
C2,PS3,Gambling,07-05-2021 12:28
C2,PS3,Information Against Police,07-05-2021 14:57
C2,PS3,Female Harrassment,07-05-2021 15:13
C2,PS3,Dispute,07-05-2021 15:23
C2,PS3,Dispute,07-05-2021 15:37
C2,PS3,Dispute,07-05-2021 15:56
C2,PS3,Crime On Phone Mobile Social Media Internet,07-05-2021 16:21
C2,PS3,Threat In Person,07-05-2021 17:28
C2,PS3,Theft,07-05-2021 18:48
C2,PS3,Dispute,07-05-2021 19:27
C2,PS3,Dispute,07-05-2021 20:52
C2,PS3,Dispute,07-05-2021 21:18
C2,PS3,Domestic Violence,07-05-2021 21:40
C2,PS3,Dispute,07-05-2021 22:08
C2,PS3,Domestic Violence,07-05-2021 22:47
C2,PS3,Female Harrassment,07-05-2021 23:31
C2,PS3,Female Harrassment,08-05-2021 05:17
C2,PS3,Dispute,08-05-2021 06:26
C2,PS3,Dispute,08-05-2021 08:13
C2,PS3,Threat In Person,08-05-2021 08:50
C2,PS3,Missing,08-05-2021 10:20
C2,PS3,Differently Abled People,08-05-2021 11:12
C2,PS3,Property Disputes,08-05-2021 12:13
C2,PS3,Information Against Police,08-05-2021 13:57
C2,PS3,Found Deadbody,08-05-2021 15:01
C2,PS3,Dispute,08-05-2021 15:48
C2,PS3,Threat In Person,08-05-2021 17:48
C2,PS3,Dispute,08-05-2021 18:10
C2,PS3,Theft,08-05-2021 18:39
C2,PS3,Dispute,08-05-2021 19:43
C2,PS3,Robbery,08-05-2021 21:11
C2,PS3,Dispute,08-05-2021 21:19
C2,PS3,Dispute,08-05-2021 21:54
C2,PS3,Domestic Violence,08-05-2021 22:01
C2,PS3,Information Against Police,08-05-2021 22:09
C2,PS3,Female Harrassment,08-05-2021 22:20
C2,PS3,Dacoity,08-05-2021 22:54
C2,PS3,Female Harrassment,09-05-2021 00:27
C2,PS3,Theft,09-05-2021 02:59
C2,PS3,Female Harrassment,09-05-2021 04:29
C2,PS3,Female Harrassment,09-05-2021 08:53
C2,PS3,Dispute,09-05-2021 09:06
C2,PS3,Information Against Police,09-05-2021 09:20
C2,PS3,Encroachment,09-05-2021 09:24
C2,PS3,Information Against Police,09-05-2021 09:35
C2,PS3,Information Against Police,09-05-2021 10:41
C2,PS3,Dispute,09-05-2021 12:48
C2,PS3,Dispute,09-05-2021 13:07
C2,PS3,Theft,09-05-2021 13:14
C2,PS3,Sos,09-05-2021 15:02
C2,PS3,Domestic Violence,09-05-2021 16:34
C2,PS3,Threat In Person,09-05-2021 16:39
C2,PS3,Suicide,09-05-2021 17:22
C2,PS3,Dispute,09-05-2021 18:54
C2,PS3,Crime On Phone Mobile Social Media Internet,09-05-2021 20:43
C2,PS3,Dispute,09-05-2021 21:20
C2,PS3,Threat In Person,09-05-2021 23:11
C2,PS3,Dispute,10-05-2021 07:15
C2,PS3,Dispute,10-05-2021 10:03
C2,PS3,Theft,10-05-2021 10:28
C2,PS3,Female Harrassment,10-05-2021 11:36
C2,PS3,Property Disputes,10-05-2021 13:03
C2,PS3,Threat In Person,10-05-2021 16:27
C2,PS3,Dispute,10-05-2021 18:05
C2,PS3,Dispute,10-05-2021 18:32
C2,PS3,Encroachment,10-05-2021 19:57
C2,PS3,Dispute,10-05-2021 23:06
C2,PS3,Child Crime(Sexual Abuse),11-05-2021 03:38
C2,PS3,Female Harrassment,11-05-2021 08:38
C2,PS3,Dispute,11-05-2021 08:38
C2,PS3,Dispute,11-05-2021 11:46
C2,PS3,Information Against Police,11-05-2021 14:15
C2,PS3,Domestic Violence,11-05-2021 15:56
C2,PS3,Dispute,11-05-2021 15:57
C2,PS3,Crime On Phone Mobile Social Media Internet,11-05-2021 17:16
C2,PS3,Encroachment,11-05-2021 17:45
C2,PS3,Threat In Person,11-05-2021 18:26
C2,PS3,Threat In Person,11-05-2021 18:35
C2,PS3,Dispute,11-05-2021 19:56
C2,PS3,Threat In Person,11-05-2021 20:05
C2,PS3,Dispute,11-05-2021 20:10
C2,PS3,Property Disputes,11-05-2021 20:22
C2,PS3,Information Against Police,11-05-2021 20:28
C2,PS3,Dispute,11-05-2021 20:59
C2,PS3,Animals Related,11-05-2021 21:43
C2,PS3,Dispute,11-05-2021 21:46
C2,PS3,Animals Related,11-05-2021 22:19
C2,PS3,Dispute,11-05-2021 22:23
C2,PS3,Domestic Violence,11-05-2021 23:30
C2,PS3,Animals Related,12-05-2021 05:14
C2,PS3,Threat In Person,12-05-2021 06:30
C2,PS3,Theft,12-05-2021 08:10
C2,PS3,Threat In Person,12-05-2021 09:52
C2,PS3,Theft,12-05-2021 11:49
C2,PS3,Domestic Violence,12-05-2021 13:12
C2,PS3,Dispute,12-05-2021 14:37
C2,PS3,Dispute,12-05-2021 14:45
C2,PS3,Domestic Violence,12-05-2021 14:54
C2,PS3,Theft,12-05-2021 15:11
C2,PS3,Theft,12-05-2021 15:16
C2,PS3,Dispute,12-05-2021 16:11
C2,PS3,Dispute,12-05-2021 16:59
C2,PS3,Dispute,12-05-2021 17:47
C2,PS3,Theft,12-05-2021 17:50
C2,PS3,Dispute,12-05-2021 18:16
C2,PS3,Dispute,12-05-2021 18:17
C2,PS3,Information Against Police,12-05-2021 19:02
C2,PS3,Excise Act Offenses,12-05-2021 19:18
C2,PS3,Dispute,12-05-2021 19:40
C2,PS3,Threat In Person,12-05-2021 20:14
C2,PS3,Threat In Person,12-05-2021 20:19
C2,PS3,Dispute,12-05-2021 20:52
C2,PS3,Female Sexual Harrassment,12-05-2021 20:55
C2,PS3,Threat In Person,12-05-2021 20:56
C2,PS3,Dispute,12-05-2021 21:01
C2,PS3,Threat In Person,12-05-2021 21:19
C2,PS3,Information Against Police,12-05-2021 22:56
C2,PS3,Dispute,13-05-2021 03:09
C2,PS3,Domestic Violence,13-05-2021 05:16
C2,PS3,Female Harrassment,13-05-2021 07:37
C2,PS3,Dispute,13-05-2021 08:36
C2,PS3,Dispute,13-05-2021 09:10
C2,PS3,Gambling,13-05-2021 12:15
C2,PS3,Animals Related,13-05-2021 12:42
C2,PS3,Dispute,13-05-2021 13:06
C2,PS3,Dispute,13-05-2021 13:17
C2,PS3,Domestic Violence,13-05-2021 13:40
C2,PS3,Dispute,13-05-2021 13:45
C2,PS3,Domestic Violence,13-05-2021 13:50
C2,PS3,Domestic Violence,13-05-2021 13:58
C2,PS3,Dispute,13-05-2021 14:22
C2,PS3,Dispute,13-05-2021 15:00
C2,PS3,Dispute,13-05-2021 15:10
C2,PS3,Dispute,13-05-2021 15:17
C2,PS3,Threat In Person,13-05-2021 16:42
C2,PS3,Dispute,13-05-2021 16:49
C2,PS3,Dispute,13-05-2021 16:54
C2,PS3,Dispute,13-05-2021 17:30
C2,PS3,Domestic Violence,13-05-2021 18:03
C2,PS3,Robbery,13-05-2021 18:03
C2,PS3,Dispute,13-05-2021 18:17
C2,PS3,Dispute,13-05-2021 21:13
C2,PS3,Property Disputes,13-05-2021 22:04
C2,PS3,Theft,13-05-2021 23:00
C2,PS3,Female Sexual Harrassment,13-05-2021 23:13
C2,PS3,Dispute,13-05-2021 23:57
C2,PS3,Threat In Person,14-05-2021 00:01
C2,PS3,Threat In Person,14-05-2021 00:22
C2,PS3,Dispute,14-05-2021 07:19
C2,PS3,Robbery,14-05-2021 07:31
C2,PS3,Domestic Violence,14-05-2021 08:18
C2,PS3,Dispute,14-05-2021 08:29
C2,PS3,Dispute,14-05-2021 08:44
C2,PS3,Theft,14-05-2021 09:17
C2,PS3,Theft,14-05-2021 10:22
C2,PS3,Threat In Person,14-05-2021 10:38
C2,PS3,Dispute,14-05-2021 13:54
C2,PS3,Theft,14-05-2021 14:17
C2,PS3,Crime On Phone Mobile Social Media Internet,14-05-2021 15:44
C2,PS3,Dispute,14-05-2021 17:56
C2,PS3,Domestic Violence,14-05-2021 18:35
C2,PS3,Dispute,14-05-2021 19:09
C2,PS3,Child Crime,14-05-2021 20:06
C2,PS3,Missing,14-05-2021 20:20
C2,PS3,Assault/Riot/Commotion,14-05-2021 22:18
C2,PS3,Theft,14-05-2021 22:42
C2,PS3,Domestic Violence,14-05-2021 23:15
C2,PS3,Domestic Violence,15-05-2021 00:16
C2,PS3,Domestic Violence,15-05-2021 05:47
C2,PS3,Dispute,15-05-2021 11:23
C2,PS3,Domestic Violence,15-05-2021 13:17
C2,PS3,Domestic Violence,15-05-2021 13:21
C2,PS3,Female Sexual Harrassment,15-05-2021 14:16
C2,PS3,Dispute,15-05-2021 14:48
C2,PS3,Dispute,15-05-2021 15:24
C2,PS3,Dispute,15-05-2021 16:46
C2,PS3,Pollution,15-05-2021 17:03
C2,PS3,Property Disputes,15-05-2021 17:08
C2,PS3,Threat In Person,15-05-2021 17:12
C2,PS3,Theft,15-05-2021 17:40
C2,PS3,Information Against Police,15-05-2021 17:55
C2,PS3,Dispute,15-05-2021 17:56
C2,PS3,Animals Related,15-05-2021 18:36
C2,PS3,Theft,15-05-2021 19:03
C2,PS3,Animals Related,15-05-2021 19:36
C2,PS3,Female Harrassment,15-05-2021 19:48
C2,PS3,Threat In Person,15-05-2021 20:08
C2,PS3,Crime On Phone Mobile Social Media Internet,15-05-2021 20:12
C2,PS3,Missing,15-05-2021 20:15
C2,PS3,Information Against Police,15-05-2021 20:16
C2,PS3,Encroachment,15-05-2021 21:01
C2,PS3,Dispute,15-05-2021 21:32
C2,PS3,Dispute,15-05-2021 21:49
C2,PS3,Dispute,15-05-2021 23:00
C2,PS3,Theft,15-05-2021 23:14
C2,PS3,Dispute,15-05-2021 23:46
C2,PS3,Dispute,15-05-2021 23:49
C2,PS3,Theft,16-05-2021 00:48
C2,PS3,Pollution,16-05-2021 01:24
C2,PS3,Dispute,16-05-2021 04:53
C2,PS3,Encroachment,16-05-2021 07:58
C2,PS3,Threat In Person,16-05-2021 08:34
C2,PS3,Dispute,16-05-2021 09:43
C2,PS3,Domestic Violence,16-05-2021 09:47
C2,PS3,Dispute,16-05-2021 12:15
C2,PS3,Threat In Person,16-05-2021 12:24
C2,PS3,Dispute,16-05-2021 12:37
C2,PS3,Robbery,16-05-2021 12:37
C2,PS3,Dispute,16-05-2021 13:33
C2,PS3,Robbery,16-05-2021 14:13
C2,PS3,Child Crime(Sexual Abuse),16-05-2021 15:42
C2,PS3,Information Against Police,16-05-2021 16:51
C2,PS3,Dispute,16-05-2021 18:17
C2,PS3,Threat In Person,16-05-2021 20:24
C2,PS3,Threat In Person,16-05-2021 20:40
C2,PS3,Information Against Police,16-05-2021 20:41
C2,PS3,Dispute,16-05-2021 20:47
C2,PS3,Threat In Person,16-05-2021 20:52
C2,PS3,Information Against Police,16-05-2021 20:53
C2,PS3,Domestic Violence,16-05-2021 21:12
C2,PS3,Dispute,16-05-2021 21:44
C2,PS3,Domestic Violence,16-05-2021 22:47
C2,PS3,Domestic Violence,16-05-2021 22:54
C2,PS3,Dispute,16-05-2021 23:05
C2,PS3,Domestic Violence,16-05-2021 23:15
C2,PS3,Domestic Violence,16-05-2021 23:24
C2,PS3,Theft,16-05-2021 23:34
C2,PS3,Threat In Person,16-05-2021 23:40
C2,PS3,Dispute,16-05-2021 23:41
C2,PS3,Threat In Person,16-05-2021 23:47
C2,PS3,Threat In Person,17-05-2021 00:16
C2,PS3,Dispute,17-05-2021 00:36
C2,PS3,Dispute,17-05-2021 01:13
C2,PS3,Dispute,17-05-2021 10:51
C2,PS3,Property Disputes,17-05-2021 13:12
C2,PS3,Missing,17-05-2021 14:07
C2,PS3,Domestic Violence,17-05-2021 14:42
C2,PS3,Domestic Violence,17-05-2021 14:58
C2,PS3,Dispute,17-05-2021 15:10
C2,PS3,Dispute,17-05-2021 15:24
C2,PS3,Information Against Police,17-05-2021 16:26
C2,PS3,Dispute,17-05-2021 16:46
C2,PS3,Domestic Violence,17-05-2021 17:31
C2,PS3,Theft,17-05-2021 18:46
C2,PS3,Property Disputes,17-05-2021 18:48
C2,PS3,Theft,17-05-2021 19:01
C2,PS3,Threat In Person,17-05-2021 19:04
C2,PS3,Dispute,17-05-2021 19:15
C2,PS3,Domestic Violence,17-05-2021 20:00
C2,PS3,Threat In Person,17-05-2021 21:30
C2,PS3,Dispute,17-05-2021 21:32
C2,PS3,Threat In Person,17-05-2021 22:10
C2,PS3,Domestic Violence,17-05-2021 23:04
C2,PS3,Threat In Person,17-05-2021 23:48
C2,PS3,Missing,18-05-2021 00:35
C2,PS3,Dispute,18-05-2021 10:08
C2,PS3,Dispute,18-05-2021 13:14
C2,PS3,Theft,18-05-2021 13:59
C2,PS3,Dispute,18-05-2021 15:06
C2,PS3,Property Disputes,18-05-2021 15:15
C2,PS3,Theft,18-05-2021 15:18
C2,PS3,Domestic Violence,18-05-2021 16:35
C2,PS3,Theft,18-05-2021 16:39
C2,PS3,Theft,18-05-2021 17:00
C2,PS3,Threat In Person,18-05-2021 18:38
C2,PS3,Dispute,18-05-2021 18:40
C2,PS3,Dispute,18-05-2021 18:56
C2,PS3,Crime On Phone Mobile Social Media Internet,18-05-2021 20:11
C2,PS3,Crime On Phone Mobile Social Media Internet,18-05-2021 20:15
C2,PS3,Domestic Violence,18-05-2021 21:07
C2,PS3,Dispute,18-05-2021 21:37
C2,PS3,Dacoity,18-05-2021 22:04
C2,PS3,Pollution,18-05-2021 22:10
C2,PS3,Pollution,18-05-2021 22:25
C2,PS3,Domestic Violence,18-05-2021 22:34
C2,PS3,Dispute,18-05-2021 23:29
C2,PS3,Missing,18-05-2021 23:46
C2,PS3,Theft,19-05-2021 01:44
C2,PS3,Theft,19-05-2021 05:58
C2,PS3,Dispute,19-05-2021 09:36
C2,PS3,Threat In Person,19-05-2021 12:14
C2,PS3,Dispute,19-05-2021 13:37
C2,PS3,Domestic Violence,19-05-2021 14:42
C2,PS3,Crime On Phone Mobile Social Media Internet,19-05-2021 18:10
C2,PS3,Crime On Phone Mobile Social Media Internet,19-05-2021 19:46
C2,PS3,Domestic Violence,19-05-2021 19:54
C2,PS3,Threat In Person,19-05-2021 20:29
C2,PS3,Dispute,19-05-2021 20:31
C2,PS3,Dispute,19-05-2021 20:34
C2,PS3,Information Against Police,19-05-2021 21:09
C2,PS3,Domestic Violence,19-05-2021 21:23
C2,PS3,Dispute,19-05-2021 21:26
C2,PS3,Female Sexual Harrassment,19-05-2021 21:39
C2,PS3,Female Sexual Harrassment,19-05-2021 21:52
C2,PS3,Information Against Police,19-05-2021 21:54
C2,PS3,Dispute,19-05-2021 22:01
C2,PS3,Information Against Police,19-05-2021 22:03
C2,PS3,Gambling,19-05-2021 22:09
C2,PS3,Domestic Violence,19-05-2021 22:20
C2,PS3,Domestic Violence,19-05-2021 22:28
C2,PS3,Female Harrassment,19-05-2021 22:31
C2,PS3,Suspicious Object Information,19-05-2021 23:20
C2,PS3,Dispute,19-05-2021 23:36
C2,PS3,Suspicious Person Information,20-05-2021 00:55
